region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
Adamawa,2012-10-29,2012-11-04,8,0.0,0.0,0.0,0.7885714285714285,21.89428571428571,74.34285714285714
Adamawa,2012-11-05,2012-11-11,8,0.0,0.0,0.0,2.38,21.468571428571426,82.0542857142857
Adamawa,2012-11-12,2012-11-18,8,0.0,0.0,0.0,0.12285714285714287,21.970000000000002,75.43857142857144
Adamawa,2012-11-19,2012-11-25,8,0.0,0.0,0.0,0.5728571428571428,22.044285714285714,71.61142857142856
Adamawa,2012-11-26,2012-12-02,8,0.0,0.0,0.0,0.12285714285714286,21.148571428571433,70.90428571428572
Adamawa,2012-12-03,2012-12-09,8,0.0,0.0,0.0,0.009999999999999998,21.714285714285715,61.478571428571435
Adamawa,2012-12-10,2012-12-16,8,0.0,0.0,0.0,0.0,21.08857142857143,59.14857142857142
Adamawa,2012-12-17,2012-12-23,8,0.0,0.0,0.0,0.0,20.15285714285714,56.31285714285714
Adamawa,2012-12-24,2012-12-30,8,0.0,0.0,0.0,0.0,19.02,50.712857142857146
Adamawa,2012-12-31,2013-01-06,8,0.0,0.0,0.0,0.0,20.244285714285716,49.38428571428572
Adamawa,2013-01-07,2013-01-13,8,0.0,0.0,0.0,0.0,20.147142857142857,52.00428571428571
Adamawa,2013-01-14,2013-01-20,8,0.0,0.0,0.0,0.012857142857142857,23.315714285714286,47.14857142857143
Adamawa,2013-01-21,2013-01-27,8,0.0,0.0,0.0,0.16714285714285712,24.402857142857147,57.132857142857155
Adamawa,2013-01-28,2013-02-03,8,0.0,0.0,0.0,0.014285714285714287,20.41857142857143,47.709999999999994
Adamawa,2013-02-04,2013-02-10,8,0.0,0.0,0.0,0.0,23.45714285714286,45.57857142857142
Adamawa,2013-02-11,2013-02-17,8,0.0,0.0,0.0,0.0014285714285714286,24.65857142857143,37.769999999999996
Adamawa,2013-02-18,2013-02-24,8,0.0,0.0,0.0,0.0,25.344285714285714,39.69571428571429
Adamawa,2013-02-25,2013-03-03,8,0.0,0.0,0.0,0.11285714285714286,26.541428571428565,46.99571428571428
Adamawa,2013-03-04,2013-03-10,8,0.0,0.0,0.0,0.011428571428571429,26.032857142857143,55.95142857142857
Adamawa,2013-03-11,2013-03-17,8,0.0,0.0,0.0,0.7885714285714286,25.73142857142857,60.64857142857142
Adamawa,2013-03-18,2013-03-24,8,0.0,0.0,0.0,0.10857142857142858,25.612857142857145,59.26571428571429
Adamawa,2013-03-25,2013-03-31,8,0.0,0.0,0.0,3.4628571428571426,24.252857142857142,70.44857142857143
Adamawa,2013-04-01,2013-04-07,8,0.0,0.0,0.0,3.008571428571429,25.064285714285717,64.71714285714286
Adamawa,2013-04-08,2013-04-14,8,0.0,0.0,0.0,5.457142857142857,24.194285714285716,72.06571428571428
Adamawa,2013-04-15,2013-04-21,8,0.0,0.0,0.0,0.9199999999999999,24.888571428571428,65.53999999999999
Adamawa,2013-04-22,2013-04-28,8,0.0,0.0,0.0,7.558571428571428,23.50428571428571,73.45142857142856
Adamawa,2013-04-29,2013-05-05,8,0.0,0.0,0.0,5.965714285714285,23.71285714285714,76.59857142857142
Adamawa,2013-05-06,2013-05-12,8,0.0,0.0,0.0,3.4957142857142856,23.307142857142857,79.02999999999999
Adamawa,2013-05-13,2013-05-19,8,0.0,0.0,0.0,3.291428571428572,23.917142857142856,74.36714285714287
Adamawa,2013-05-20,2013-05-26,8,0.0,0.0,0.0,5.145714285714286,23.57,78.48857142857142
Adamawa,2013-05-27,2013-06-02,8,0.0,0.0,0.0,8.731428571428571,23.19,79.32000000000001
Adamawa,2013-06-03,2013-06-09,8,0.0,0.0,0.0,9.475714285714286,22.705714285714286,80.16857142857143
Adamawa,2013-06-10,2013-06-16,8,0.0,0.0,0.0,5.048571428571428,23.118571428571425,78.32142857142857
Adamawa,2013-06-17,2013-06-23,8,0.0,0.0,0.0,4.024285714285714,22.921428571428574,78.41857142857143
Adamawa,2013-06-24,2013-06-30,8,0.0,0.0,0.0,3.0242857142857145,21.89428571428571,82.80142857142857
Adamawa,2013-07-01,2013-07-07,8,0.0,0.0,0.0,13.535714285714286,21.60571428571429,82.56857142857143
Adamawa,2013-07-08,2013-07-14,8,0.0,0.0,0.0,7.234285714285713,21.391428571428573,81.59571428571428
Adamawa,2013-07-15,2013-07-21,8,0.0,0.0,0.0,14.051428571428572,21.662857142857142,83.76142857142857
Adamawa,2013-07-22,2013-07-28,8,0.0,0.0,0.0,11.568571428571426,21.315714285714286,87.15571428571427
Adamawa,2013-07-29,2013-08-04,8,0.0,0.0,0.0,15.732857142857144,20.052857142857142,88.08142857142857
Adamawa,2013-08-05,2013-08-11,8,0.0,0.0,0.0,12.174285714285714,20.775714285714287,88.56428571428572
Adamawa,2013-08-12,2013-08-18,8,0.0,0.0,0.0,7.79,21.077142857142857,89.47714285714287
Adamawa,2013-08-19,2013-08-25,8,0.0,0.0,0.0,11.00285714285714,20.541428571428572,87.7742857142857
Adamawa,2013-08-26,2013-09-01,8,0.0,0.0,0.0,11.811428571428573,20.694285714285716,87.93285714285715
Adamawa,2013-09-02,2013-09-08,8,0.0,0.0,0.0,8.565714285714284,20.967142857142854,86.98571428571428
Adamawa,2013-09-09,2013-09-15,8,0.0,0.0,0.0,9.847142857142856,21.01142857142857,87.37142857142855
Adamawa,2013-09-16,2013-09-22,8,0.0,0.0,0.0,11.25,22.177142857142854,83.41714285714285
Adamawa,2013-09-23,2013-09-29,8,0.0,0.0,0.0,18.017142857142858,21.38571428571429,87.04857142857144
Adamawa,2013-09-30,2013-10-06,8,0.0,0.0,0.0,9.995714285714286,21.615714285714287,85.36571428571428
Adamawa,2013-10-07,2013-10-13,8,0.0,0.0,0.0,3.997142857142857,21.19857142857143,86.32285714285713
Adamawa,2013-10-14,2013-10-20,8,0.0,0.0,0.0,4.609999999999999,21.759999999999998,84.32714285714287
Adamawa,2013-10-21,2013-10-27,8,0.0,0.0,0.0,1.7785714285714285,21.788571428571426,78.74571428571429
Adamawa,2013-10-28,2013-11-03,8,0.0,0.0,0.0,0.1357142857142857,21.49142857142857,76.86714285714285
Adamawa,2013-11-04,2013-11-10,8,0.0,0.0,0.0,0.004285714285714286,21.91,61.16571428571429
Adamawa,2013-11-11,2013-11-17,8,0.0,0.0,0.0,0.05285714285714286,22.201428571428572,73.46571428571428
Adamawa,2013-11-18,2013-11-24,8,0.0,0.0,0.0,0.01,22.68,72.12142857142858
Adamawa,2013-11-25,2013-12-01,8,0.0,0.0,0.0,0.11857142857142858,22.557142857142857,67.00142857142858
Adamawa,2013-12-02,2013-12-08,8,0.0,0.0,0.0,0.5742857142857144,22.84714285714286,70.63285714285715
Adamawa,2013-12-09,2013-12-15,8,0.0,0.0,0.0,0.09,19.95714285714286,67.78142857142858
Adamawa,2013-12-16,2013-12-22,8,0.0,0.0,0.0,0.0,18.520000000000003,55.90857142857142
Adamawa,2013-12-23,2013-12-29,8,0.0,0.0,0.0,0.0,22.031428571428567,53.247142857142855
Adamawa,2013-12-30,2014-01-05,9,0.0,0.0,0.0,0.0,20.528571428571432,44.28285714285715
Adamawa,2014-01-06,2014-01-12,9,0.0,0.0,0.0,0.0,19.89428571428571,45.11571428571428
Adamawa,2014-01-13,2014-01-19,9,0.0,0.0,0.0,0.0,21.982857142857142,46.39000000000001
Adamawa,2014-01-20,2014-01-26,9,0.0,0.0,0.0,0.0,22.678571428571427,36.248571428571424
Adamawa,2014-01-27,2014-02-02,9,0.0,0.0,0.0,0.011428571428571429,23.497142857142858,43.855714285714285
Adamawa,2014-02-03,2014-02-09,9,0.0,0.0,0.0,0.0,22.845714285714287,42.08714285714286
Adamawa,2014-02-10,2014-02-16,9,0.0,0.0,0.0,0.0,22.017142857142858,36.432857142857145
Adamawa,2014-02-17,2014-02-23,9,0.0,0.0,0.0,0.0,23.91714285714286,30.639999999999997
Adamawa,2014-02-24,2014-03-02,9,0.0,0.0,0.0,1.1514285714285715,25.297142857142855,53.15142857142858
Adamawa,2014-03-03,2014-03-09,9,0.0,0.0,0.0,0.01714285714285714,24.96142857142857,46.83285714285715
Adamawa,2014-03-10,2014-03-16,9,0.0,0.0,0.0,0.09,25.335714285714285,35.68857142857143
Adamawa,2014-03-17,2014-03-23,9,0.0,0.0,0.0,0.8814285714285715,26.89428571428572,36.81285714285714
Adamawa,2014-03-24,2014-03-30,9,0.0,0.0,0.0,5.112857142857143,25.07857142857143,68.74999999999999
Adamawa,2014-03-31,2014-04-06,9,0.0,0.0,0.0,0.25857142857142856,25.461428571428574,59.105714285714285
Adamawa,2014-04-07,2014-04-13,9,0.0,0.0,0.0,1.3728571428571428,25.148571428571426,65.38857142857144
Adamawa,2014-04-14,2014-04-20,9,0.0,0.0,0.0,4.107142857142857,24.812857142857144,69.20857142857143
Adamawa,2014-04-21,2014-04-27,9,0.0,0.0,0.0,8.241428571428571,23.574285714285715,79.38
Adamawa,2014-04-28,2014-05-04,9,0.0,0.0,0.0,15.457142857142857,23.41714285714286,81.15285714285714
Adamawa,2014-05-05,2014-05-11,9,0.0,0.0,0.0,4.591428571428572,22.91857142857143,83.14714285714285
Adamawa,2014-05-12,2014-05-18,9,0.0,0.0,0.0,4.462857142857143,23.078571428571426,76.96428571428571
Adamawa,2014-05-19,2014-05-25,9,0.0,0.0,0.0,2.0700000000000003,24.26,74.33142857142856
Adamawa,2014-05-26,2014-06-01,9,0.0,0.0,0.0,9.154285714285715,23.395714285714284,78.26714285714284
Adamawa,2014-06-02,2014-06-08,9,0.0,0.0,0.0,11.260000000000002,23.01142857142857,81.42714285714285
Adamawa,2014-06-09,2014-06-15,9,0.0,0.0,0.0,4.4,23.125714285714285,81.62428571428572
Adamawa,2014-06-16,2014-06-22,9,0.0,0.0,0.0,6.594285714285715,22.84142857142857,82.37142857142858
Adamawa,2014-06-23,2014-06-29,9,0.0,1.0,0.0,6.641428571428572,22.301428571428573,82.9157142857143
Adamawa,2014-06-30,2014-07-06,9,0.0,0.0,0.0,8.28142857142857,22.368571428571425,83.00285714285715
Adamawa,2014-07-07,2014-07-13,9,0.0,0.0,0.0,3.4357142857142855,22.16,81.26714285714286
Adamawa,2014-07-14,2014-07-20,9,0.0,0.0,0.0,3.704285714285714,22.217142857142854,81.62285714285714
Adamawa,2014-07-21,2014-07-27,9,0.0,0.0,0.0,6.674285714285714,21.732857142857142,84.61428571428571
Adamawa,2014-07-28,2014-08-03,9,0.0,0.0,0.0,8.117142857142857,21.585714285714285,84.95285714285716
Adamawa,2014-08-04,2014-08-10,9,0.0,0.0,0.0,9.187142857142858,20.81714285714286,86.39285714285714
Adamawa,2014-08-11,2014-08-17,9,0.0,0.0,0.0,7.1985714285714275,20.415714285714284,87.22285714285714
Adamawa,2014-08-18,2014-08-24,9,0.0,0.0,0.0,8.535714285714286,20.212857142857143,88.63285714285715
Adamawa,2014-08-25,2014-08-31,9,0.0,0.0,0.0,5.188571428571429,21.494285714285716,85.0557142857143
