region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
East,2018-11-19,2018-11-25,13,0.0,0.0,0.0,1.0585714285714285,23.822857142857142,85.14428571428572
East,2018-11-26,2018-12-02,13,0.0,0.0,0.0,0.4657142857142857,23.881428571428575,84.54714285714286
East,2018-12-10,2018-12-16,13,0.0,0.0,0.0,0.0,23.692857142857147,75.83571428571429
East,2018-12-17,2018-12-23,13,0.0,0.0,0.0,0.02142857142857143,22.36285714285714,72.05428571428571
East,2018-12-24,2018-12-30,13,0.0,0.0,0.0,0.09142857142857143,23.25,70.56142857142856
East,2018-12-31,2019-01-06,13,0.0,0.0,0.0,0.048571428571428585,23.502857142857142,71.63428571428571
East,2018-12-31,2019-12-29,12,0.0,0.0,0.0,3.5870329670329664,24.114642857142854,80.37431318681318
East,2019-01-07,2019-01-13,13,0.0,0.0,0.0,0.002857142857142857,23.755714285714287,67.28714285714285
East,2019-01-14,2019-01-20,13,0.0,0.0,0.0,0.011428571428571429,24.061428571428568,66.95285714285714
East,2019-01-21,2019-01-27,13,0.0,0.0,0.0,0.20857142857142857,25.162857142857145,75.51
East,2019-01-28,2019-02-03,13,0.0,0.0,0.0,0.8242857142857142,25.43857142857143,72.19857142857143
East,2019-02-04,2019-02-10,13,0.0,0.0,0.0,0.7828571428571428,24.794285714285714,68.60000000000001
East,2019-02-11,2019-02-17,13,0.0,0.0,0.0,0.0,25.271428571428572,62.332857142857144
East,2019-02-18,2019-02-24,13,0.0,0.0,0.0,0.0,25.87571428571428,70.83714285714287
East,2019-02-25,2019-03-03,13,0.0,0.0,0.0,2.7457142857142856,24.505714285714284,77.47
East,2019-03-04,2019-03-10,13,0.0,0.0,0.0,3.0414285714285714,24.97142857142857,79.96285714285715
East,2019-03-11,2019-03-17,13,0.0,0.0,0.0,0.48,25.712857142857143,77.36714285714287
East,2019-03-18,2019-03-24,13,0.0,0.0,0.0,1.7442857142857144,26.624285714285712,74.67999999999999
East,2019-05-13,2019-05-19,13,0.0,0.0,0.0,1.7685714285714285,26.198571428571427,72.53571428571429
Far North,2010-01-04,2010-01-10,27,0.0,0.0,0.0,0.0,24.304285714285715,13.994285714285713
Far North,2010-01-11,2010-01-17,27,0.0,0.0,0.0,0.0,24.72,14.695714285714287
Far North,2010-01-18,2010-01-24,27,0.0,0.0,0.0,0.0,23.724285714285713,17.90857142857143
Far North,2010-01-25,2010-01-31,27,0.0,0.0,0.0,0.0,28.655714285714286,16.172857142857143
Far North,2010-02-01,2010-02-07,27,0.0,0.0,0.0,0.0,25.89428571428571,15.02142857142857
Far North,2010-02-08,2010-02-14,27,0.0,0.0,0.0,0.0,27.67285714285714,12.425714285714289
Far North,2010-02-15,2010-02-21,27,0.0,0.0,0.0,0.0,30.815714285714286,11.782857142857141
Far North,2010-02-22,2010-02-28,27,0.0,0.0,0.0,0.0,29.960000000000004,10.014285714285714
Far North,2010-03-01,2010-03-07,27,0.0,0.0,0.0,0.0,28.73,8.727142857142857
Far North,2010-03-08,2010-03-14,27,0.0,0.0,0.0,0.0071428571428571435,31.098571428571432,21.541428571428575
Far North,2010-03-15,2010-03-21,27,0.0,0.0,0.0,0.03571428571428571,29.360000000000003,26.77
Far North,2010-03-22,2010-03-28,27,0.0,0.0,0.0,0.0,27.641428571428573,11.185714285714283
Far North,2010-03-29,2010-04-04,27,0.0,0.0,0.0,0.0,29.907142857142855,8.340000000000002
Far North,2010-04-05,2010-04-11,27,0.0,0.0,0.0,0.35857142857142854,31.18857142857143,17.342857142857145
Far North,2010-04-12,2010-04-18,27,0.0,0.0,0.0,2.025714285714286,32.13142857142857,40.51857142857143
Far North,2010-04-19,2010-04-25,27,0.0,0.0,0.0,0.9171428571428571,31.87,44.40285714285714
Far North,2010-04-26,2010-05-02,27,0.0,0.0,0.0,1.9971428571428576,29.247142857142855,57.620000000000005
Far North,2010-05-03,2010-05-09,27,4.0,24.0,0.0,0.45428571428571424,30.41857142857143,52.34428571428572
Far North,2010-05-06,2010-10-03,1,0.0,7633.0,0.0,4.886887417218544,26.192847682119208,74.37384105960263
Far North,2010-05-06,2010-12-31,1,602.0,9421.0,0.0,3.2782083333333336,25.658875000000002,64.52695833333334
Far North,2010-05-10,2010-05-16,27,1.0,33.0,0.0,0.6628571428571428,32.604285714285716,46.58428571428571
Far North,2010-05-17,2010-05-23,27,0.0,15.0,0.0,0.5128571428571429,31.60714285714286,49.74857142857143
Far North,2010-05-24,2010-05-30,27,6.0,11.0,0.0,1.0299999999999998,31.201428571428572,51.551428571428566
Far North,2010-05-31,2010-06-06,27,3.0,24.0,0.0,5.721428571428571,27.97,66.15428571428572
Far North,2010-06-07,2010-06-13,27,9.0,24.0,0.0,3.902857142857143,28.468571428571433,61.33714285714286
Far North,2010-06-14,2010-06-20,27,2.0,54.0,0.0,3.541428571428572,28.624285714285712,62.85285714285715
Far North,2010-06-21,2010-06-27,27,6.0,127.0,0.0,5.430000000000001,27.49,68.5
Far North,2010-06-28,2010-07-04,27,12.0,189.0,0.0,2.62,27.29571428571429,66.68857142857144
Far North,2010-07-05,2010-07-11,27,18.0,171.0,0.0,5.118571428571428,25.798571428571428,74.15142857142857
Far North,2010-07-12,2010-07-18,27,18.0,287.0,0.0,6.774285714285715,24.800000000000004,79.87428571428572
Far North,2010-07-19,2010-07-25,27,22.0,300.0,0.0,10.067142857142857,23.13,87.87
Far North,2010-07-26,2010-08-01,27,28.0,442.0,0.0,5.63,23.305714285714284,87.85142857142856
Far North,2010-08-02,2010-08-08,27,48.0,591.0,0.0,7.988571428571428,24.1,87.64285714285714
Far North,2010-08-09,2010-08-15,27,52.0,745.0,0.0,6.869999999999999,23.524285714285714,84.53714285714285
Far North,2010-08-16,2010-08-22,27,42.0,767.0,0.0,9.178571428571429,24.017142857142858,86.32857142857142
Far North,2010-08-23,2010-08-29,27,56.0,889.0,0.0,14.581428571428571,23.56857142857143,88.40142857142857
