region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
Far North,2018-08-27,2018-09-02,28,0.0,0.0,0.0,9.66,24.101428571428574,85.12428571428572
Far North,2018-09-03,2018-09-09,28,0.0,0.0,0.0,12.235714285714286,23.57428571428571,88.45857142857142
Far North,2018-09-10,2018-09-16,28,0.0,0.0,0.0,4.6571428571428575,24.14428571428571,83.77285714285713
Far North,2018-09-17,2018-09-23,28,0.0,0.0,0.0,5.53,24.818571428571428,81.71000000000001
Far North,2018-09-24,2018-09-30,28,0.0,0.0,0.0,2.7271428571428564,25.00428571428571,81.19428571428571
Far North,2018-10-01,2018-10-07,28,0.0,14.0,0.0,4.672857142857143,25.16714285714286,82.86857142857143
Far North,2018-10-04,2020-01-09,1,34.0,629.0,0.0,2.2471490280777537,25.969092872570194,49.9685313174946
Far North,2018-10-04,2020-01-20,1,34.0,629.0,0.0,2.1950000000000003,25.932194092827004,49.3002953586498
Far North,2018-10-04,2020-01-26,2,34.0,855.0,0.0,2.1675625,25.886791666666667,48.848708333333335
Far North,2018-10-08,2018-10-14,28,0.0,4.0,0.0,0.62,25.62857142857143,77.59714285714286
Far North,2018-10-15,2018-10-21,28,0.0,22.0,0.0,0.011428571428571429,25.54285714285714,68.02714285714285
Far North,2018-10-19,2018-10-23,1,3.0,30.0,0.0,0.07200000000000001,25.375999999999998,68.736
Far North,2018-10-22,2018-10-28,28,0.0,140.0,0.0,0.6314285714285715,25.75857142857143,73.76857142857143
Far North,2018-10-23,2018-10-29,1,0.0,8.0,0.0,0.6785714285714286,25.932857142857138,74.83285714285715
Far North,2018-10-24,2018-11-09,2,23.0,468.0,0.0,0.3805882352941176,25.955882352941178,62.38294117647059
Far North,2018-10-29,2018-11-04,28,0.0,182.0,0.0,0.15142857142857144,26.28142857142857,58.82857142857142
Far North,2018-10-31,2018-11-02,1,0.0,91.0,0.0,0.006666666666666667,26.27,50.1
Far North,2018-11-02,2018-11-09,1,4.0,106.0,0.0,0.25,25.947499999999998,55.291250000000005
Far North,2018-11-05,2018-11-11,28,0.0,128.0,0.0,0.1842857142857143,25.18571428571429,50.548571428571435
Far North,2018-11-12,2018-11-18,28,0.0,44.0,0.0,0.0,25.259999999999998,47.91428571428571
Far North,2018-11-18,2018-11-23,1,0.0,6.0,0.0,0.0,25.25,42.85333333333333
Far North,2018-11-19,2018-11-25,28,0.0,16.0,0.0,0.0,25.148571428571422,38.23571428571428
Far North,2018-11-23,2018-11-28,2,0.0,53.0,6.0,0.0,25.046666666666667,32.98833333333334
Far North,2018-11-26,2018-12-02,28,0.0,4.0,0.0,0.0,25.36285714285714,30.48714285714286
Far North,2018-12-03,2018-12-09,2,0.0,4.0,0.0,0.0,24.241428571428575,28.50857142857143
Far North,2018-12-10,2018-12-16,28,0.0,0.0,0.0,0.0,24.057142857142857,25.81714285714286
Far North,2018-12-17,2018-12-23,28,0.0,2.0,0.0,0.0,22.417142857142856,24.307142857142857
Far North,2018-12-24,2018-12-30,28,0.0,0.0,0.0,0.0,22.297142857142855,28.268571428571427
Far North,2018-12-31,2019-01-06,28,0.0,0.0,0.0,0.0,22.99,23.891428571428573
Far North,2018-12-31,2019-12-29,27,0.0,260.0,0.0,2.8228846153846154,26.384038461538463,51.2714010989011
Far North,2019-01-01,2019-12-31,2,34.0,700.0,0.0,2.8151506849315067,26.3678904109589,51.174465753424656
Far North,2019-01-07,2019-01-13,28,0.0,0.0,0.0,0.0,23.78857142857143,21.842857142857138
Far North,2019-01-14,2019-01-20,28,0.0,0.0,0.0,0.0,23.78857142857143,15.142857142857144
Far North,2019-01-21,2019-01-27,28,0.0,0.0,0.0,0.0,27.15285714285714,15.27
Far North,2019-01-28,2019-02-03,28,0.0,0.0,0.0,0.0,26.03857142857143,10.76
Far North,2019-02-04,2019-02-10,28,0.0,0.0,0.0,0.0,25.41571428571429,11.635714285714286
Far North,2019-02-11,2019-02-17,28,0.0,0.0,0.0,0.0,24.368571428571425,15.17
Far North,2019-02-18,2019-02-24,28,0.0,0.0,0.0,0.028571428571428574,28.46857142857143,18.919999999999998
Far North,2019-02-25,2019-03-03,28,0.0,0.0,0.0,0.04428571428571428,29.344285714285714,23.77285714285714
Far North,2019-03-04,2019-03-10,28,0.0,0.0,0.0,0.0,29.881428571428568,16.312857142857144
Far North,2019-03-11,2019-03-17,28,0.0,0.0,0.0,0.0,30.33142857142857,10.138571428571428
Far North,2019-03-18,2019-03-24,28,0.0,0.0,0.0,0.0,31.608571428571427,15.141428571428568
Far North,2019-03-25,2019-03-31,1,0.0,0.0,0.0,0.0,31.375714285714285,15.132857142857143
Far North,2019-04-01,2019-04-07,1,0.0,0.0,0.0,0.002857142857142857,32.50285714285714,16.504285714285714
Far North,2019-04-08,2019-04-14,1,0.0,0.0,0.0,0.002857142857142857,32.769999999999996,33.04571428571428
Far North,2019-04-15,2019-04-21,1,0.0,0.0,0.0,0.0,32.260000000000005,22.122857142857146
Far North,2019-04-22,2019-04-28,1,0.0,0.0,0.0,0.0014285714285714286,32.901428571428575,20.55428571428572
Far North,2019-04-29,2019-05-05,1,0.0,0.0,0.0,1.55,32.46571428571429,38.07
Far North,2019-05-06,2019-05-12,1,0.0,0.0,0.0,0.8014285714285714,31.70571428571429,45.73428571428571
Far North,2019-05-13,2019-05-19,28,0.0,0.0,0.0,2.992857142857143,30.271428571428576,49.30142857142857
Far North,2019-05-20,2019-05-26,1,0.0,0.0,0.0,1.9285714285714286,29.422857142857143,57.72428571428571
Far North,2019-05-27,2019-06-02,1,0.0,0.0,0.0,6.16857142857143,27.09714285714286,70.15857142857142
Far North,2019-06-03,2019-06-09,1,0.0,0.0,0.0,11.52,27.097142857142853,72.05142857142856
Far North,2019-06-10,2019-06-16,1,0.0,0.0,0.0,5.372857142857143,27.445714285714285,69.71000000000001
Far North,2019-06-17,2019-06-23,1,0.0,0.0,0.0,8.22285714285714,27.168571428571425,70.77714285714286
Far North,2019-06-24,2019-06-30,1,0.0,2.0,0.0,14.957142857142859,25.01142857142857,79.78571428571429
Far North,2019-06-27,2019-09-29,1,12.0,261.0,0.0,6.1011578947368434,24.222,84.31568421052633
Far North,2019-07-01,2019-07-07,2,10.0,18.0,0.0,5.18,25.9,78.72142857142856
Far North,2019-07-08,2019-07-14,2,0.0,14.0,0.0,19.002857142857145,23.71285714285714,85.43714285714286
Far North,2019-07-15,2019-07-21,2,0.0,34.0,0.0,7.159999999999999,24.231428571428573,84.89285714285714
Far North,2019-07-22,2019-07-28,2,2.0,48.0,0.0,2.591428571428572,24.825714285714287,82.20285714285716
Far North,2019-07-29,2019-08-04,4,2.0,34.0,0.0,4.571428571428571,23.82,87.77857142857142
Far North,2019-08-05,2019-08-11,2,0.0,22.0,0.0,5.542857142857143,23.457142857142856,87.99714285714286
Far North,2019-08-12,2019-08-18,4,0.0,46.0,0.0,3.705714285714286,23.462857142857143,86.97714285714285
Far North,2019-08-19,2019-08-25,3,0.0,12.0,0.0,12.251428571428571,22.947142857142858,87.01142857142858
Far North,2019-08-26,2019-09-01,5,0.0,60.0,0.0,4.86,23.795714285714286,86.3342857142857
Far North,2019-09-02,2019-09-08,5,2.0,36.0,0.0,3.5700000000000003,24.507142857142856,83.24571428571429
Far North,2019-09-09,2019-09-15,2,0.0,16.0,0.0,5.208571428571429,23.99857142857143,85.92571428571429
Far North,2019-09-16,2019-09-22,3,0.0,20.0,0.0,4.474285714285714,24.744285714285713,82.62285714285714
Far North,2019-09-23,2019-09-29,4,4.0,26.0,0.0,1.6414285714285712,25.22,79.78428571428572
Far North,2019-09-30,2019-10-06,2,0.0,8.0,0.0,4.344285714285713,24.08857142857143,83.41
Far North,2019-10-07,2019-10-13,6,0.0,42.0,0.0,4.842857142857143,24.292857142857144,83.64999999999999
Far North,2019-10-14,2019-10-20,2,0.0,12.0,0.0,1.8442857142857143,24.41428571428571,82.27999999999999
Far North,2019-10-21,2019-10-27,6,0.0,62.0,0.0,2.404285714285714,24.314285714285717,81.30571428571429
Far North,2019-10-28,2019-11-03,2,0.0,10.0,0.0,0.0,25.27714285714286,68.35142857142857
Far North,2019-11-04,2019-11-10,2,0.0,10.0,0.0,0.0,25.368571428571432,58.582857142857144
Far North,2019-11-11,2019-11-17,1,0.0,1.0,0.0,0.0,25.672857142857143,57.5
Far North,2019-11-18,2019-11-24,2,0.0,6.0,0.0,0.0,25.717142857142857,52.084285714285706
Far North,2019-11-25,2019-12-01,1,0.0,0.0,0.0,0.0,24.18,41.15714285714285
Far North,2019-11-25,2020-01-20,1,0.0,0.0,0.0,0.0,23.090701754385965,26.275789473684213
Far North,2019-11-25,2020-01-26,1,0.0,0.0,0.0,0.0,23.015396825396827,25.027936507936513
Far North,2019-11-29,2020-01-09,1,0.0,0.0,0.0,0.0,22.64857142857143,25.990000000000002
Far North,2019-12-02,2019-12-08,1,0.0,0.0,0.0,0.0,22.701428571428572,28.747142857142858
Far North,2019-12-09,2019-12-15,1,0.0,0.0,0.0,0.0,22.994285714285716,24.491428571428575
Far North,2019-12-16,2019-12-22,1,0.0,0.0,0.0,0.0,23.412857142857145,26.12285714285714
Far North,2019-12-23,2019-12-29,1,0.0,0.0,0.0,0.0,22.240000000000002,20.82714285714286
Far North,2021-01-01,2021-10-03,1,0.0,3.0,0.0,1.9218840579710144,27.36514492753623,48.07047101449275
Far North,2021-01-24,2022-03-06,1,0.0,0.0,0.0,1.4203439803439804,26.89968058968059,43.18643734643734
Far North,2021-10-25,2022-07-03,1,0.0,7.0,0.0,0.6358333333333333,27.33138888888889,34.912301587301585
Far North,2022-01-03,2022-07-03,1,0.0,7.0,0.0,0.8741208791208791,27.690659340659344,35.71373626373626
Far North,2022-02-28,2022-03-06,1,0.0,0.0,0.0,0.0,29.75,10.124285714285715
Far North,2022-10-07,2022-10-13,1,1.0,35.0,0.0,0.24142857142857146,24.444285714285716,79.92142857142858
Far North,2022-10-10,2022-10-21,1,10.0,176.0,0.0,0.15083333333333335,25.081666666666663,73.5775
Far North,2022-10-14,2022-10-20,1,2.0,46.0,0.0,0.09142857142857143,25.364285714285717,70.93714285714285
Far North,2022-10-28,2022-11-03,1,2.0,36.0,0.0,0.0,24.74142857142857,54.05571428571428
Far North,2022-11-04,2022-11-10,1,0.0,22.0,0.0,0.0,24.797142857142855,45.618571428571435
Littoral,2010-01-04,2010-01-10,19,0.0,0.0,0.0,10.751428571428573,26.928571428571427,80.42285714285715
Littoral,2010-01-11,2010-01-17,19,0.0,0.0,0.0,1.5814285714285716,26.797142857142855,82.51571428571428
Littoral,2010-01-18,2010-01-24,19,0.0,0.0,0.0,0.3557142857142856,27.001428571428573,79.91714285714286
Littoral,2010-01-25,2010-01-31,19,0.0,0.0,0.0,0.6657142857142857,27.135714285714283,83.99714285714286
Littoral,2010-02-01,2010-02-07,19,0.0,0.0,0.0,9.30857142857143,27.192857142857143,83.72285714285715
Littoral,2010-02-08,2010-02-14,19,0.0,0.0,0.0,5.380000000000001,26.80285714285714,84.02571428571427
Littoral,2010-02-15,2010-02-21,19,0.0,0.0,0.0,1.9328571428571428,27.168571428571425,84.64
Littoral,2010-02-22,2010-02-28,19,0.0,0.0,0.0,8.788571428571428,26.970000000000002,87.02142857142857
Littoral,2010-03-01,2010-03-07,19,0.0,0.0,0.0,4.514285714285714,27.794285714285714,82.95000000000002
Littoral,2010-03-08,2010-03-14,19,0.0,0.0,0.0,10.75,26.860000000000007,86.19571428571427
Littoral,2010-03-15,2010-03-21,19,0.0,0.0,0.0,5.788571428571428,26.41142857142857,87.13
Littoral,2010-03-22,2010-03-28,19,0.0,0.0,0.0,2.334285714285714,27.084285714285716,83.54285714285713
Littoral,2010-03-29,2010-04-04,19,0.0,0.0,0.0,4.364285714285715,27.16714285714286,86.49
Littoral,2010-04-01,2010-10-25,1,5.0,173.0,0.0,8.107740384615385,25.381249999999998,88.47326923076922
Littoral,2010-04-05,2010-04-11,19,0.0,0.0,0.0,4.492857142857143,27.004285714285714,85.10285714285715
Littoral,2010-04-12,2010-04-18,19,0.0,0.0,0.0,6.8757142857142854,27.42142857142857,87.01142857142858
Littoral,2010-04-19,2010-04-25,19,0.0,0.0,0.0,11.190000000000001,26.955714285714286,88.42142857142856
Littoral,2010-04-26,2010-05-02,19,0.0,0.0,0.0,3.6885714285714286,26.67285714285714,86.77142857142856
Littoral,2010-05-03,2010-05-09,19,0.0,0.0,0.0,7.954285714285715,26.33857142857143,88.45000000000002
Littoral,2010-05-06,2010-12-31,1,17.0,456.0,0.0,6.778791666666667,25.29220833333334,87.62608333333333
Littoral,2010-05-10,2010-05-16,19,0.0,0.0,0.0,3.0471428571428567,26.748571428571427,87.32714285714287
Littoral,2010-05-17,2010-05-23,19,0.0,0.0,0.0,6.501428571428572,26.33285714285714,89.27142857142857
Littoral,2010-05-24,2010-05-30,19,0.0,0.0,0.0,2.88,26.601428571428574,87.72
Littoral,2010-05-31,2010-06-06,19,0.0,0.0,0.0,9.534285714285714,25.412857142857145,87.51857142857143
Littoral,2010-06-07,2010-06-13,19,0.0,0.0,0.0,0.1942857142857143,26.13571428571429,86.73
Littoral,2010-06-14,2010-06-20,19,0.0,0.0,0.0,3.5157142857142856,25.251428571428573,88.39857142857143
Littoral,2010-06-21,2010-06-27,19,0.0,0.0,0.0,11.69714285714286,25.137142857142855,90.28
Littoral,2010-06-28,2010-07-04,19,0.0,0.0,0.0,10.767142857142856,24.842857142857145,90.52000000000001
Littoral,2010-07-05,2010-07-11,19,0.0,0.0,0.0,28.490000000000006,24.584285714285716,90.41428571428573
Littoral,2010-07-12,2010-07-18,19,0.0,0.0,0.0,6.502857142857144,24.481428571428573,88.99000000000001
Littoral,2010-07-19,2010-07-25,19,0.0,0.0,0.0,13.09,24.335714285714285,89.46857142857142
Littoral,2010-07-26,2010-08-01,19,0.0,0.0,0.0,6.701428571428572,24.171428571428574,89.57000000000001
Littoral,2010-08-02,2010-08-08,19,0.0,0.0,0.0,16.39857142857143,24.290000000000003,90.31000000000002
Littoral,2010-08-09,2010-08-15,19,0.0,0.0,0.0,13.814285714285715,24.432857142857138,89.10714285714286
Littoral,2010-08-16,2010-08-22,19,0.0,0.0,0.0,13.795714285714283,24.525714285714283,90.51714285714286
Littoral,2010-08-23,2010-08-29,19,0.0,0.0,0.0,5.622857142857143,24.317142857142862,90.15857142857142
Littoral,2010-08-30,2010-09-05,19,0.0,0.0,0.0,2.04,24.448571428571427,88.58285714285714
Littoral,2010-09-06,2010-09-12,19,0.0,9.0,0.0,2.687142857142857,24.461428571428574,87.95571428571428
Littoral,2010-09-13,2010-09-19,19,1.0,28.0,0.0,2.6771428571428575,24.93857142857143,86.78
Littoral,2010-09-20,2010-09-26,19,0.0,46.0,0.0,17.414285714285715,24.867142857142856,88.17714285714285
Littoral,2010-09-27,2010-10-03,19,0.0,18.0,0.0,3.9985714285714287,25.312857142857144,88.37857142857142
Littoral,2010-10-04,2010-10-10,19,2.0,33.0,0.0,8.811428571428571,25.31142857142857,86.56285714285715
Littoral,2010-10-11,2010-10-17,19,2.0,25.0,0.0,5.3114285714285705,25.062857142857144,88.64428571428572
Littoral,2010-10-18,2010-10-24,19,0.0,19.0,0.0,9.345714285714285,24.657142857142862,89.91428571428571
Littoral,2010-10-25,2010-10-31,19,0.0,14.0,0.0,5.474285714285715,25.395714285714288,86.64857142857143
Littoral,2010-11-01,2010-11-07,19,0.0,12.0,0.0,4.837142857142857,25.534285714285712,86.45714285714284
Littoral,2010-11-08,2010-11-14,19,2.0,10.0,0.0,2.608571428571429,25.851428571428574,86.13857142857141
Littoral,2010-11-15,2010-11-21,19,0.0,13.0,0.0,4.1171428571428565,25.759999999999998,86.29714285714286
Littoral,2010-11-22,2010-11-28,19,0.0,0.0,0.0,1.332857142857143,25.728571428571428,88.6857142857143
Littoral,2010-11-29,2010-12-05,19,0.0,0.0,0.0,0.8428571428571431,26.118571428571425,85.17999999999999
Littoral,2010-12-06,2010-12-12,19,0.0,0.0,0.0,0.09142857142857143,25.755714285714284,82.71857142857144
Littoral,2010-12-13,2010-12-19,19,0.0,0.0,0.0,0.008571428571428572,26.744285714285716,81.09142857142857
Littoral,2010-12-20,2010-12-26,19,0.0,0.0,0.0,4.558571428571429,26.03714285714286,81.97
Littoral,2010-12-27,2011-01-02,19,0.0,0.0,0.0,0.13714285714285715,25.90142857142857,78.92
Littoral,2011-01-01,2011-09-22,16,98.0,3802.0,0.0,8.315584905660378,25.625169811320756,86.34577358490566
Littoral,2011-01-03,2011-01-09,19,3.0,74.0,0.0,1.2285714285714282,25.928571428571427,81.01428571428573
Littoral,2011-01-10,2011-01-16,19,2.0,52.0,0.0,0.055714285714285716,26.068571428571435,72.64714285714287
Littoral,2011-01-17,2011-01-23,19,2.0,57.0,0.0,0.04428571428571428,26.61285714285714,73.49142857142859
Littoral,2011-01-24,2011-01-30,19,2.0,68.0,0.0,0.02285714285714286,27.262857142857143,78.32142857142857
Littoral,2011-01-31,2011-02-06,19,2.0,92.0,0.0,3.795714285714286,26.274285714285714,85.01571428571428
Littoral,2011-02-07,2011-02-13,19,3.0,122.0,0.0,0.2842857142857143,26.517142857142854,82.00428571428571
Littoral,2011-02-14,2011-02-20,19,2.0,109.0,0.0,6.144285714285714,26.41857142857143,84.44428571428571
Littoral,2011-02-21,2011-02-27,19,3.0,126.0,0.0,2.665714285714286,26.04857142857143,83.73142857142857
Littoral,2011-02-28,2011-03-06,19,2.0,122.0,0.0,6.561428571428571,26.12,84.53714285714285
Littoral,2011-03-07,2011-03-13,19,4.0,100.0,0.0,1.7957142857142858,27.091428571428573,83.90857142857142
Littoral,2011-03-14,2011-03-20,19,6.0,106.0,0.0,2.904285714285714,26.708571428571428,84.86857142857143
Littoral,2011-03-21,2011-03-27,19,1.0,82.0,0.0,7.500000000000001,26.20285714285714,85.04714285714286
Littoral,2011-03-28,2011-04-03,19,0.0,49.0,0.0,3.9014285714285717,26.617142857142856,84.83285714285714
Littoral,2011-04-04,2011-04-10,19,1.0,50.0,0.0,4.144285714285714,26.599999999999998,82.91
Littoral,2011-04-11,2011-04-17,19,1.0,43.0,0.0,5.702857142857143,26.76142857142857,84.61
Littoral,2011-04-18,2011-04-24,19,0.0,17.0,0.0,5.724285714285714,26.522857142857138,88.03857142857143
Littoral,2011-04-25,2011-05-01,19,0.0,16.0,0.0,1.3385714285714287,26.135714285714283,86.0142857142857
Littoral,2011-05-02,2011-05-08,19,1.0,15.0,0.0,3.6200000000000006,26.882857142857144,85.86714285714288
Littoral,2011-05-09,2011-05-15,19,1.0,14.0,0.0,4.744285714285715,26.554285714285715,87.88285714285713
Littoral,2011-05-16,2011-05-22,19,1.0,4.0,0.0,4.018571428571429,26.37142857142857,88.66428571428573
Littoral,2011-05-23,2011-05-29,19,0.0,6.0,0.0,7.7457142857142856,25.794285714285717,87.03428571428572
Littoral,2011-05-30,2011-06-05,19,0.0,3.0,0.0,6.82142857142857,25.59142857142857,90.80285714285715
Littoral,2011-06-06,2011-06-12,19,0.0,9.0,0.0,7.872857142857144,25.342857142857138,89.23857142857143
Littoral,2011-06-13,2011-06-19,19,0.0,5.0,0.0,16.53,25.329999999999995,89.60142857142857
Littoral,2011-06-20,2011-06-26,19,0.0,8.0,0.0,9.082857142857142,24.67428571428571,90.55142857142857
Littoral,2011-06-27,2011-07-03,19,0.0,10.0,0.0,17.59857142857143,24.648571428571426,89.5957142857143
Littoral,2011-07-04,2011-07-10,19,0.0,25.0,0.0,14.902857142857142,24.771428571428572,90.42285714285713
Littoral,2011-07-11,2011-07-17,19,2.0,34.0,0.0,7.109999999999999,24.392857142857142,88.59857142857143
Littoral,2011-07-18,2011-07-24,19,0.0,24.0,0.0,17.051428571428573,24.75,90.01571428571427
Littoral,2011-07-25,2011-07-31,19,2.0,54.0,0.0,10.622857142857145,23.59857142857143,89.34714285714287
Littoral,2011-08-01,2011-08-07,19,1.0,38.0,0.0,25.798571428571428,23.988571428571422,91.77714285714285
Littoral,2011-08-08,2011-08-14,19,2.0,42.0,0.0,10.12142857142857,24.237142857142857,89.87
Littoral,2011-08-15,2011-08-21,19,1.0,113.0,0.0,18.48714285714286,23.974285714285713,90.84571428571428
Littoral,2011-08-22,2011-08-28,19,5.0,102.0,0.0,14.394285714285715,24.305714285714284,90.77999999999999
Littoral,2011-08-29,2011-09-04,19,3.0,90.0,0.0,9.680000000000001,24.445714285714285,90.18000000000002
Littoral,2011-09-05,2011-09-11,19,1.0,61.0,0.0,9.55,24.69,88.59142857142857
Littoral,2011-09-12,2011-09-18,19,2.0,78.0,0.0,41.878571428571426,24.275714285714283,91.49142857142859
Littoral,2011-09-19,2011-09-25,19,3.0,267.0,0.0,7.048571428571429,24.91714285714286,88.74
Littoral,2011-09-23,2011-12-11,1,33.0,3127.0,0.0,5.396375,25.518625000000004,86.29575
Littoral,2011-09-26,2011-10-02,19,7.0,226.0,0.0,5.4799999999999995,24.770000000000003,87.59857142857142
Littoral,2011-10-03,2011-10-09,19,7.0,195.0,0.0,4.885714285714286,25.307142857142857,88.4742857142857
Littoral,2011-10-10,2011-10-16,19,6.0,434.0,0.0,19.445714285714285,25.139999999999997,88.90142857142857
Littoral,2011-10-17,2011-10-23,19,5.0,378.0,0.0,9.95142857142857,25.218571428571433,89.05428571428571
Littoral,2011-10-24,2011-10-30,19,6.0,380.0,0.0,10.597142857142858,24.82,88.25142857142858
Littoral,2011-10-31,2011-11-06,19,3.0,425.0,0.0,4.577142857142857,25.240000000000006,88.12714285714287
Littoral,2011-11-07,2011-11-13,19,5.0,403.0,0.0,1.304285714285714,25.822857142857142,87.53571428571429
Littoral,2011-11-14,2011-11-20,19,2.0,253.0,0.0,0.15,25.717142857142857,87.50857142857144
Littoral,2011-11-21,2011-11-27,19,0.0,178.0,0.0,1.187142857142857,26.045714285714286,84.32428571428571
Littoral,2011-11-28,2011-12-04,19,0.0,99.0,0.0,0.3057142857142857,26.502857142857142,78.33428571428571
Littoral,2011-12-05,2011-12-11,19,0.0,64.0,0.0,0.038571428571428576,26.337142857142855,79.40142857142858
Littoral,2011-12-12,2011-12-18,19,3.0,55.0,0.0,0.24,26.00142857142857,81.55714285714286
Littoral,2011-12-19,2011-12-25,19,1.0,41.0,0.0,0.008571428571428572,26.16,82.33142857142856
Littoral,2011-12-26,2012-01-01,19,1.0,45.0,0.0,0.3614285714285715,26.51142857142857,80.71571428571428
Littoral,2012-01-02,2012-01-08,19,0.0,11.0,0.0,0.4857142857142857,26.385714285714283,78.94142857142857
Littoral,2012-01-09,2012-01-15,19,1.0,12.0,0.0,0.5328571428571429,26.70285714285714,76.75
Littoral,2012-01-16,2012-01-22,19,0.0,2.0,0.0,0.044285714285714296,26.155714285714282,81.13714285714286
Littoral,2012-01-23,2012-01-29,19,0.0,6.0,0.0,0.44857142857142857,26.625714285714285,81.9057142857143
Littoral,2012-01-30,2012-02-05,19,0.0,2.0,0.0,0.9400000000000001,26.592857142857138,80.39142857142858
Littoral,2012-02-06,2012-02-12,19,0.0,0.0,0.0,3.96,26.194285714285712,83.66
Littoral,2012-02-13,2012-02-19,19,0.0,0.0,0.0,6.380000000000001,26.142857142857142,82.91714285714285
Littoral,2012-02-20,2012-02-26,19,0.0,0.0,0.0,8.647142857142857,25.994285714285716,84.37428571428572
Littoral,2012-02-27,2012-03-04,19,0.0,1.0,0.0,1.697142857142857,25.814285714285717,85.89142857142858
Littoral,2012-03-05,2012-03-11,19,0.0,0.0,0.0,0.8285714285714285,26.034285714285716,84.67
Littoral,2012-03-12,2012-03-18,19,0.0,0.0,0.0,0.87,26.985714285714288,83.87857142857142
Littoral,2012-03-19,2012-03-25,19,0.0,0.0,0.0,0.7414285714285714,26.967142857142857,84.61
Littoral,2012-03-26,2012-04-01,19,0.0,6.0,0.0,11.414285714285715,26.74,85.75142857142858
Littoral,2012-04-02,2012-04-08,19,0.0,0.0,0.0,1.76,26.56714285714286,85.86571428571429
