region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
South,2014-06-09,2014-06-15,10,0.0,0.0,0.0,3.531428571428571,23.13,91.22714285714285
South,2014-06-16,2014-06-22,10,0.0,0.0,0.0,0.9214285714285715,23.64428571428571,87.56142857142858
South,2014-06-23,2014-06-29,10,0.0,0.0,0.0,0.7428571428571429,22.71,88.43714285714285
South,2014-06-30,2014-07-06,10,0.0,0.0,0.0,1.7885714285714287,23.08142857142857,88.17857142857143
South,2014-07-07,2014-07-13,10,0.0,0.0,0.0,1.8157142857142858,22.98857142857143,85.26571428571427
South,2014-07-14,2014-07-20,10,0.0,0.0,0.0,1.0999999999999999,22.76142857142857,84.82285714285715
South,2014-07-21,2014-07-27,10,0.0,0.0,0.0,0.7285714285714286,22.792857142857144,82.47714285714287
South,2014-07-28,2014-08-03,10,0.0,0.0,0.0,1.1542857142857146,22.935714285714283,84.08285714285714
South,2014-08-04,2014-08-10,10,0.0,0.0,0.0,2.641428571428571,22.375714285714285,86.25714285714287
South,2014-08-11,2014-08-17,10,0.0,0.0,0.0,2.077142857142857,22.558571428571433,85.60714285714286
South,2014-08-18,2014-08-24,10,0.0,0.0,0.0,3.2914285714285714,22.24142857142857,87.38714285714286
South,2014-08-25,2014-08-31,10,0.0,0.0,0.0,3.402857142857143,22.794285714285714,88.22142857142856
South,2014-09-01,2014-09-07,10,0.0,0.0,0.0,1.784285714285714,22.451428571428572,85.99857142857142
South,2014-09-08,2014-09-14,10,0.0,0.0,0.0,3.145714285714285,22.640000000000004,88.97428571428573
South,2014-09-15,2014-09-21,10,0.0,0.0,0.0,3.414285714285714,22.837142857142855,87.87
South,2014-09-22,2014-09-28,10,0.0,0.0,0.0,9.53,22.025714285714287,91.28
South,2014-09-29,2014-10-05,10,0.0,0.0,0.0,8.102857142857143,22.032857142857146,91.70714285714283
South,2014-10-06,2014-10-12,10,0.0,0.0,0.0,11.54857142857143,22.761428571428574,92.2757142857143
South,2014-10-13,2014-10-19,10,0.0,0.0,0.0,6.0528571428571425,23.03,89.96857142857142
South,2014-10-20,2014-10-26,10,0.0,0.0,0.0,11.320000000000002,22.689999999999998,93.48857142857143
South,2014-10-27,2014-11-02,10,0.0,0.0,0.0,20.314285714285717,22.362857142857145,94.11999999999999
